id,text,label
1161220556273922050,@USER That’s how I would see it.,NOT
1157748956014624768,i’m tryna plan a trip to the beach 🤔,NOT
1161229913858486272,Am I the only person that works at covea that hasn’t taken a selfie in the work toilets with the covea lanyard on???,NOT
1185859307235106816,@USER @USER @USER And new york has gun control. Lol,NOT
1162110833557680135,Major giveaways by 10:30pm  Who is ready?! ✨,NOT
1161433359039520770,@USER Time to suck some toes,NOT
1160637318295932928,the increase of tweets of  kpop and western stans about bts break..... no words,NOT
1156664614924558338,@USER @USER Honestly I think that's pretty cool and interesting.. but I get what you mean,NOT
1158990559588974592,"nobody wants to hear this, but sometimes the person you want and need the most is the person you’re best without.",NOT
1160315489425342466,Saw not one but TWO quinceañera queens pre-gaming at chick fil a,NOT
1160715150904692737,@USER I honestly think that @USER was somewhat involved in the Epstein suicide.,NOT
1161191691224801280,What if I told you 🤭😩 💦 that you could 👅 greet your friends 🥵😏 without shrieking like a banshee 😋😍 💯,NOT
1156236120855851009,We might be rising soon in controversial,NOT
1159606145645854720,Try to be like the turtle - at ease in your own shell.  #UltimateBig4onMB  BeautifuLAYF OnMB @USER @USER,NOT
1162162559438479360,@USER Oh we do Lizzo!  We're feeling you and ourselves off your music and 🗣I need you to know that!! 💖💖💖,NOT
1160242923595870208,@USER Forgot he also threw the American flag down during his super bowl performance a few years ago. Such an American he is 🙄,NOT
1162098046672474112,Damn some of y’all are already gaining y’alls freshman 15 and school hasn’t even started 🥵,NOT
1157211744885858304,Sorry for the repost. Had to fix something.,NOT
1160585316316667904,@USER @USER @USER I know they have one. I just don’t understand why they can monitor that corner.,NOT
1186556480247386112,@USER Bono isn’t even top 1000 on the all-male list in any rational universe.,NOT
1187962219839008768,@USER Thanks for clarifying that you are on Vladimir Putin's side and not the side of the United States.,NOT
1187695099460931584,sho really aware of his luck like he knows he has the chance to touch at very moment aiba and he does,NOT
1188535067599147010,@USER Damn!!! Doctor and Real Message... Bien hecho!,NOT
1159429852979748865,Work emails when I wake up kill my morning wood,NOT
1157516298764480514,@USER Y this sudden change is my question. Is there no norms about such changes and transfers in our constitution??,NOT
1157131785358041089,i love mark so much i’m actually gonna cry,NOT
1159606316710711296,@USER Ndjxjxxn you cant be serious AHAHAHAHA IT IS FUNNY IF IT IS A JOKE BUT IT IS MORE FUNNY IF IT IS NOT A JOKE🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,NOT
1158477091375067136,@USER The let's be ready to vote!!💯...we do our part well and leave the rest for God...,NOT
1160735242145161216,@USER @USER conveniently cut her out of the whole hour 😂🤣😂,NOT
1161693874932387840,@USER woooooo!! so excited to see u again and to see all the new friends!!!,NOT
1156633728308920320,@USER Yeah perfect *as I cant take my eyes off you in those skinny jeans*,NOT
1161499443050483712,"Kate Winslet keeps her Oscar in the movie ""Borat"" was accidents kill 1.25 million dogs as pets, only about 30 deaths per year.",NOT
1162099463495852033,@USER Bitch i was thinking about getting my bottom lip pierced cus my lips big &amp; that shit CUTE ASF FUCK IT YOLO,OFF
1156290957404450817,This heat hot for me,NOT
1157431933632229376,That’s shit have me dead when woman double check the bathroom when they see me in it 😂😂😭,NOT
1158114565789573122,I hate working for free. I’m not a charity 🙄,NOT
1159611709251883008,"@USER Maybe, like me on occasion, he was looking for some lucid help and guidance. Don’t judge us too harshly 😇",NOT
1186267111242567681,This man is in love with someone he’s been “dating” and sending money to for 5 years...but he’s never met her in person 🤔.,NOT
1155553824960069637,I'm feeling really cute and confident today 😊,NOT
1186631073272254469,@USER @USER It was a heroic effort for so many people to get to the stadium and brave the roof-free seating.,NOT
1155995506071371776,@USER @USER @USER @USER @USER *3rd and 4th are the other way around,NOT
1157479849138823169,"You love to see it all the timeLove how Santi keeps giving myopic Nigerians more reasons to chew on barb wire, so inspiring, A KING 🤩",NOT
1159870409875054592,@USER Crikey  the merch is class,NOT
1156799246173184000,@USER Friendly reminder that Mitch McConnell is a bit freaked by #MoscowMitch. Pass it on.,NOT
1187516963486162945,@USER I remember this episode of one punch man.,NOT
1160497911546830848,"Once you find a man that respects you in so many different level, nothing can beat that ♥",NOT
1158098194666053632,@USER @USER We need a different 1 for Jose baxter as well. The 1 he's got ain't fair on him,NOT
1161420885175296007,@USER It is the best move I have ever made. You are definitely in the right place. #nmbmchiefs,NOT
1158542918518497280,@USER @USER @USER @USER And Europe while you're at it,NOT
1161819892938493952,Oppss...... Think of singles here. I might pull over someone suddenly.Taylor &amp; I were planning to do the handcuff challenger tomorrow and we just realized how hard it’s going to be to fuck 😂,NOT
1161663047074820096,@USER Our projector-in-chief never disappoints to illuminate his current condition.,NOT
1159725110745554944,@USER @USER @USER What your take about the referee.,NOT
1187427674903498753,RT edintravel: That’s us for tonight. Catch you here from 7 tomorrow.   #edintravel,NOT
1188274771177459713,"Hey, Razorbacks! Hey, Razorbacks! Hey, Razorbacks! We just beat the hell out of you! Rammer Jammer, Yellowhammer, give 'em hell, Alabama!",NOT
1159829791744245762,@USER @USER What credentials do you have to  'speak for the whole world'?,NOT
1155587144704045058,@USER THEY HAVE TO COME TO AMSTERDAM OR ELSE I’M GOING TO CRY OMG,NOT
1186496052997672963,@USER @USER And the real herd started to die off. We are almost down to only the baby boomers.,NOT
1161857243320635397,Family's all that we got ⚓,NOT
1188569008104263680,@USER @USER God bless our President working for the American people always. We salute you.,NOT
1186314176668622848,If Mitt Romney had gotten as much press coverage in 2012 as he does in the Trump Era he might have been our president for the past 7 years.,NOT
1159782175568474113,@USER no not burn the stage 😢,NOT
1158477289123921921,@USER I’d tell the flight attendant they have a bomb,NOT
1156000828718604290,@USER i just plain dont understood why they all post about how much they love girls. femininity is the gayest shit,NOT
1160351014089682945,Y’all think I could survive off of Mexican food and agua de jamaica for the rest of my life,NOT
1187086799308513280,If gwa fisa 3 e sharp mara that 4th one ebe teng just in case it gets cold during the night@Peace__Makinita Le he ho fisa?,NOT
1186494930476306433,If you didn’t see my stream I will not he streaming for the rest of the week to focus on school. Ily all,NOT
1187136300781932544,"@USER @USER @USER Belgium is better team than us , infact best team currently since they are 1st on the rank",NOT
1187745703709331458,@USER She certainly is not going to be a POTUS.,NOT
1186331132293332992,@USER Antidotal... house on my street is for sale at a 19% mark up from transfer in June of last year.,NOT
1160618904106000384,@USER Ok can’t wait I want to hear your thoughts about the reinforcements.,NOT
1159778139540742145,@USER @USER @USER @USER Apeth.... Flashback to my Dad!!!!,NOT
1159951330498240513,"So Antonio Brown, while talking crazy from blows to the head his whole life, is saying that his old helmet “treated him good” smh #cte",NOT
1187754239730184193,remember that time when you humiliated me and treated me as a joke that was fun i hope your life is miserable now&lt;3,NOT
1160327060440702976,Lexis work there🥴 they cant care bout thatI guess cause I’m skinny but whatever .... racist,NOT
1186254369244745728,"Sagittarius, you and Aquarius will enjoy assholes near dirt and might even enjoy investing in a breakfast!",NOT
1162162560042299392,Yall niggas still fumblin bags and losin good women you hate to see it 🤦🏾‍♂️,NOT
1160879568091267072,@USER @USER @USER  Can anyone of you sing me Happy Birthday but you’re screaming the lyrics.,NOT
1162129453427908608,"@USER @USER @USER God, so many beautiful places to go. @USER we're splitting the bills!",NOT
1186274686297985029,@USER I just wish he will not hate me for this 😅😅😅🙏🙏🙏,NOT
1186291350142177280,I pray 2020 is good to me I have so much planned 🙏🏽,NOT
1160572936425807872,"I hope jungkook doesn’t cut off his hair before the next concert they will hold in my country, I wanna see him live with long hair 😭",NOT
1186673220373512192,@USER @USER @USER this the one,NOT
1155937008201523200,Still popular I don’t give a fuck I don’t need the fame u know it ain’t bout that,NOT
1159728126253043712,Can’t we have nice rumours or something fun for a charge. There’s too much negativity in the world. 😀,NOT
1187048757273268229,i’m almost 100% convinced i have a concussion from falling down my stairs like.. 3 weeks ago,NOT
1160294367816552451,@USER @USER I'm all over it,NOT
1188130434594607114,@USER Gotta do and I wasn’t gonna ask to go behind someone cuz I’m black and non blacks  are scared so I had to break the mailbox,NOT
1156657281930387456,@USER May wait to let global markets digest and probably complete the move before buying. My thoughts anyways,NOT
1161066860336570368,"As I turn to sand, you took me by the hand and declared that love prevails over all.",NOT
1160216202704293888,"@USER @USER @USER Tell me please,am I suppose to do this more than once? Btw,I already got 44 et h here",NOT
1188538393787064320,this the longest i’ve slept in so long,NOT
1162139918375821314,@USER The yolo line really speaks to me,NOT
1187564653246697476,I like miso ramen. But it has a lot of calories so I don't eat it often.,NOT
1160840872151453696,Also I know fuck me for binging TV when it’s the fucking G1,OFF
1161061195190689792,I just read something that said an egg is not a baby chicken but a chickens period and I can’t get that out of my head,NOT
1156797259989823489,"$GBPUSD fell to 1.21 in Asia, the lowest level since January 2017. Bank of England is unlikely to follow the Federal Reserve's rate cut move",NOT
1188679012467347458,if you see me laughing on the tl please know that is my only way of getting myself into a happier mindset again.,NOT
1160831387848470534,Love yourself first and everything else falls into line. You really have to love yourself to get anything done in this world. -Lucille Ball,NOT
1161852563110682625,@USER @USER Obviously a product of Steve King's incest theory.,NOT
1186791517928558592,@USER i was going but i wasn’t able to get tickets 😭,NOT
1159654760963858432,I’d rather eat a pair of air forces than pack for school,NOT
1156708034497974272,To the person who lives in my street and is listening to the same song for over 1h now: i hope you’re ok but stfu,NOT
1155953068342517763,Ffs if tommy and molly actually win can molly be the gold digger we need and steal the 50k let’s go 🤑🤑🤑 #LoveIsland,NOT
1186411681406181378,@USER @USER Brandon Williams should get a run of games we need to see what he is made of.,NOT
1186707349312024577,@USER Imagine if Elijah Cummings was still alive to hear this. How mad would he be?,NOT
1157347007951859712,@USER not at all but wilders was just full of ugly bitches that had a problem 😂😂😂,OFF
1160320310131986433,@USER @USER *squints* Heeeeyyyyyyyy.... THAT'S NOT CHELSEA!!,NOT
1157082200191459329,@USER think its the move i got 2 as presents lmfao and i got gang of colored pencils🙏🏽😈,NOT
1157587417794093057,I hope you girls found your motivation through Jurina's visit!,NOT
1158341702991732738,"@USER  And the sad thing is that people nowadays continue this trend, huh?",NOT
1157480508164575232,@USER Boyfriends are the greatest 🤷‍♀️,NOT
1161460072381321216,@USER @USER 😂😂😂😂 nah burn half of the shit cuz that nigger is on his own with that take,OFF
1186037162585800706,I’ve given enough chances. Trubisky is shit. No long ball threat whatsoever,OFF
1187057636996464643,@USER It a good idea to trade for K Allen? He’s had 4 rough weeks in a row but that’s a lot of air yards,NOT
1161392233763020801,The problem is not the problem - The problem is your attitude about the problem.,NOT
1188406545203122178,Tell me why I didn’t feel anything with that guy who had an incredible ass,NOT
1187073911063744513,"@USER The Liverpool away end and not a scouser in sight, not even taking the piss, shit that",OFF
1160848221213736960,We were supposed to go get my other face tat...,NOT
1161691500939546625,@USER @USER post the one of you and liam,NOT
1155781196439314432,@USER @USER @USER @USER The queen herself💋💋,NOT
1160882164470300672,@USER Wishing You A Very  Happy #EidUlAdha Eid Mubarak  to you an your family with good health an Prosperity,NOT
1157163990352457728,@USER Love that when you click the banana costume you literally get dick costumes lmao,NOT
1186808897752961025,@USER Appreciate the blessings in advance.... speaking it into existence 🙏🙏🙏,NOT
1155823531365666822,it’s that time of the week to channel charity tv and make fun of christians,NOT
1160334304196616192,I’m late but...  LET’S GOOOOOO!!!!!! #NXTTakeOverToronto #NXTTAKEOVER,NOT
1156202047223390209,"@USER It’s a common practice in my country, too. Indonesia. 😤",NOT
1186199016511541248,@USER You think that might have to do with the fact he hasn't made anything worth watching for at least the past 20 years?,NOT
1159546190037495815,i went through my darkest times alone so i’m sorry if i act like i dont need anyone.,NOT
1187124036897300480,@USER Punch them in the face,NOT
1160857601799872512,second night in the row going to work w 3 hours of sleep,NOT
1187494599792586752,I know what I wanna do I just hate going to class. I did my last year online. Going physically back is gonna suck.,NOT
1157003876454871041,@USER Who's gonna be the egg though,NOT
1186121061038866432,Oh the first person I managed to recruit is slyvain!,NOT
1159278845087944710,@USER 👀 I’m a trans rapper from Saint Paul,NOT
1161386479546961920,"— his finger did point at a building right next to the bakery, so for his lack of sight, I'd say that was a decent shot!",NOT
1158452453609811968,Who wants to move to Montreal and be my roommate????,NOT
1158049900015304704,i know i just had longhorn but i want it again steak soo good 😩,NOT
1158424556647976961,Abdullahi was a staff of Garissa County Government's Office of Garissa Township Sub-County Administrator's office. #Justice4Abdullahi,NOT
1186514386803986434,just a single trailer brought me so much joy smh. Like Star Wars: The Rise of Serotonin.,NOT
1188690416335347713,Patiently waiting for someone to post D smokes final performance on Twitter so I can watch it again 😔,NOT
1186361210612211712,@USER Kyle. I know you’re not that bright but he didn’t bring any troop back home. At all.,NOT
1186802422351568896,#tucker  But it's only a crime to have sex with a staffer if you are a republican!!!!  That's our establishment!,NOT
1161489696704409600,@USER @USER Nearly #world will control by  #Actor_joker  Public should be #loafer 🌍🤝🍓❤,NOT
1157801100776542208,@USER @USER My cousin is 53 and never had children. She regrets it everyday now. So there’s that.,NOT
1187797428239568896,@USER @USER I still hear this argument applied to ace adults even. 🙄,NOT
1156431632758448130,@USER She had a hairstyle much like the one you have now and she was an actress.,NOT
1187170299722260482,@USER That’s 4 k’s in 1 game and 1 at bat against Nats — CC needs to figure it out,NOT
1186896222847717377,@USER Can i do both at the same time?,NOT
1187657816728899585,@USER What of the person I'd like to recommend doesn't have a Twitter account?  Would a DeviantArt link be alright?,NOT
1155359149980573696,in the beaded  gowns of battle under rose tinted skies you will love there and wish to stay  #gogyoshi  #5lines,NOT
1160283172757573632,Call me childish but farts nd fart jokes are funny as f!!,NOT
1186680473654833152,@USER The real work was done by grassroots activists who put pressure on their elected servants to stand up for honor and integrity.,NOT
1185982298342092801,@USER She was trying different ways to pose next to him 😂😂  Kriti wasn’t moving,NOT
1186423441035026432,@USER Into the tall grass is really good as well.,NOT
1187034127549251585,@USER Don’t just chop it off. Go super short like Ruby Rose. I bet you won’t.,NOT
1188422295389376512,thread of other fandoms putting their faves things in front of bts’ since kpop stan twitter has selective memory !!,NOT
1159960713642856448,@USER @USER @USER Damn are u that dumb? If u truly believe that you are ignorant as ignorant can get,OFF
1160167067489841154,"If you don't someone else will, that's big facts..",NOT
1162158465533374466,"@USER There will be more criticism, so use them and come with true opinion.",NOT
1162305425754251264,@USER You're credentials are your certificates. You also need to go with your a copy of your CV to the interview,NOT
1187035130189058050,@USER @USER @USER @USER @USER What a shameful act of cowardliness....🤦🏽‍♀️,NOT
1185919008723197952,@USER That's @USER and @USER for ya. Can't admit how terrible of a job they are doing,NOT
1188272755948642304,"Naa, I'd give up my sibling for ao Turkish delight. Ish is delicious.No childhood disappointment quite like the first taste of Turkish Delight after reading The Lion, the Witch, and the Wardrobe",NOT
1187876737679581184,"I feel like #MAMAMOODESTINY is unreal, bc it's so good, like what the hell?",NOT
1160037467187240964,Follow @USER he is legit,NOT
1161811135085109250,"Now that I think about it london is the best non moozlem city in the world. The community, multiculturalism, stuff you can do is elite.",NOT
1161489176317046790,Let all of us Pakistanis take an oath on this Independence Day to make our country the best one in the future world. #IndependenceDay,NOT
1158122375319343107,twitching at the thought of me being unable to hit citizens with my car 😐😞,NOT
1186119411360583680,I Can’t Trust My Feelings...,NOT
1187893176272609280,@USER This makes me the kind of happy that can only come from watching crackpot Italian 70s horror movies,NOT
1155965609416355846,I’m sorry it’s such a lousy story.,NOT
1187450399546118144,"@USER I blame the janky ass barbers in Arlen for not knowing how to cut, he's got to let LuAnn touch him up.",NOT
1188262379034791937,"@USER @USER @USER Roflmao Here on us, Asia 100 is our average ping and 67 is very good and might be the best ping",NOT
1156761373482737664,I think it was the petty set up from @USER@CNN Tonight is going to be tough because everybody was so petty  #AuntieTweetsDemDebates #WedDemDebate #VoteBlueNoMatterWho,NOT
1160051733529268224,@USER Everyone was waiting for the that on the low beat to come out but next time,NOT
1185905240031272961,Waiting for these 2000 kids to ask who cashtastic is,NOT
1159291004320530432,@USER Can you please give name of the person!,NOT
1156263861856681991,"So you can wrap yourself like the gala that you are, nicei want a wrap dress😑😑",NOT
1188454998344130561,I think it's really weird to have your kids pictures all over social media,NOT
1160401845921206272,Yooooo Of Mac Makes His Block That’s a 1st Down!!!!,NOT
1188233182505852929,@USER Not the results he wants.  Shouldn't they focus on dem heirs?,NOT
1157197602754052096,@USER Fingers crossed and lots of positive thoughts to you all xx,NOT
1159654902777278464,@USER We're playing in satan's sandbox here. We're not going to shame the devil into playing fair. Doesn't work that way.,NOT
1157001370505043968,"@USER If bo could throw like that, he should’ve played qb lol",NOT
1156700356455337984,@USER @USER But was she intoxicated and operating a vehicle?,NOT
1187846898247458816,"Less than 39k followers 😭😭?  Grow your Twitter audience  Retweet and Reply "" Yes "" and Follow whoever likes your reply",NOT
1158232321402777600,@USER As you should,NOT
1159234884449255426,@USER @USER @USER Sodium is in about every bottled water. It's a natural mineral...,NOT
1186867802776461312,@USER Lol well the album ain’t gonna sell shit then! Good luck to her,NOT
1158485417852919808,@USER @USER @USER ahahaha.. victimized Trump.. he sure can dish it.. I'm sure he can take it just fine..,NOT
1160787964537913345,The situation of #Kashmir is quite normal. Please don’t pay any heed to rumours. #BBCLostCredibilityOnJammuKashmir #BBCfakenews,NOT
1187263249445806082,Did I come across as stupid or did I cum too fast?,NOT
1157293995200077824,"@USER @USER Put down the caviar and go take a walk in West Baltimore.  Prove him wrong, Fred.",NOT
1158362084025012224,"Exquisite lace. Sumptuous satin. We’ll leave it there, for now…",NOT
1158338169466736640,"A prison, cartel boss tried to sneak out after visitation, disguised as his daughter.@TEXASrdblock @USER Where was this?",NOT
1188041074889113601,"@USER Except they have had some unfortunate injuries, looking forward to the game knowing we're in the final like",NOT
1157221455186333697,Been lien ya whole life get on da stand tell the honest to god truth 🤦🏾‍♂️,NOT
1186386753965510656,@USER @USER 😂😂 A catheter it is then 🙃,NOT
1159232854544408576,"Never be afraid to lose. Remember that rejection is one of life's best teacher. 👍""Don't let the fear of losing be greater than the excitement of winning.""  -- Robert Kiyosaki",NOT
1158503964133875712,**we’re in the Menifee area,NOT
1186392445333852160,gotta tell him about left twitter where it’s actually uncool to call trump that and you have say fat retard instead,NOT
1157427420661788673,@USER Omfg his card is so cute :'(((,NOT
1186455540022632448,What the fuck kinda bullshit is this if I’m lookin at the stars I’m thinking about aliens not some mf FEELINGSthe person you think of when you look up at the moon and stars. that’s the person you’re in love with.,NOT
1186247003367456768,"@USER Lol one day your black the next an India... Now a boy, it's do hard to keep up with what you are",NOT
1187038791497740288,Guys. Idk where I left the stress ball he gave me 😬 and he told me not to lose it 😅,NOT
1161438475498983424,@USER the best,NOT
1187452942292586496,would like to have words with whichever one of my coworkers left a tupperware container of old boba behind the desk,NOT
1186707647199928320,Off to talk to young people in Parklands about how Parliament works. #confusionreaigns,NOT
1155764731338084353,@USER the universe rlly wana c me go stoooopid out here,NOT
1159506960670187520,@USER I didn't realize how much El Paso and Dayton hated you until yesterday. Good for them.,NOT
1156792839252017153,Omg I am crying so hard. It was so beautiful.I was not ready to say goodbye. And now it is done. I just can't #GoodbyeJane  #JaneTheVirgin,NOT
1156524781417615360,"@USER Coupla shots before the show, hey Denise?",NOT
1156902109473923077,@USER so you sell 1.8 billion worth of stock yet you don’t want the lowest paid Amazon employee to have even 1 stock?? Hmmm,NOT
1158126443362230273,"If you got beef with me lemme know, let’s clear the air",NOT
1188183430896504832,"That ATL Faze announcement gives me chills, congrats to the homies cell and simp 🙌",NOT
1188091442322907136,Bernie feels like an elephant. Shaking his great trunk for the hell of it ✌️,NOT
1160535559393046528,@USER Optimus Prime take his ass back to cybertron 😂,OFF
1155860235585638400,"See our latest #Buford, GA #SupplyChain job opportunity and click the link in our bio to apply: Receiving at ProLogistix",NOT
1157248039049932802,@USER And is there a right way to eat them?,NOT
1187876410758553600,You do one bad thing and you're marked for life,NOT
1162384907903127553,Update: I knocked over one of my plants and now I've repotted it but I hope it's not too mad at me.,NOT
1161597565483266049,@USER @USER Just want to let you know that this thread and your responses are perfect examples of toxic masculinity.,NOT
1157826646931468288,@USER @USER Maybe now liam pay attention to kelly give kelly some air time,NOT
1160371030243905542,"@USER Gosh, I am so sorry to hear this news.  Stay with him to give him comfort and love.",NOT
1187181415160410118,@USER Hurts like a kick in the gut. :(,NOT
1156464389987266560,I just wanna fw one person and one person only. Messing with multiple people is so out for me.,NOT
1157411542343852033,@USER He was asking for it. Squirrels are dicks.,NOT
1157392670861475842,@USER So not the same job but a poor attempt to perform the Job at the level that not only I am trained to do but required to?,NOT
1162239117704351746,@USER @USER They might be unhappy with the use of their brand in the name ?,NOT
1161524819546058752,@USER I give up @USER @USER - :) - :),NOT
1187502023295389696,"negligence of women, and drug abuse.",NOT
1187201356832088066,"Trump 44 to 50% approval, higher than Obama's at this time first term. His impeachment number is at 55%. Really people????",NOT
1161903804918444032,@USER I can't wait to hear that,NOT
1160774059883319296,Play me for your heart still the corniest movie line,NOT
1156258883062652929,How many followers you want?  😚10M💓 🖤20M💕 😀30M💖 💚40M💕 🤣50M💖 💙60M💕 😅70M💖 🧡80M💕 😆90m💝  Will follow all retweets💘  ♥Turn on my notifications🧡,NOT
1159796289384722433,The moment that changed everything #Okkadu   Prince To Superstar..🔥  @USER #SarileruNeekevvaru  #HappyBirthdaySSMB  🔥,NOT
1187404654012796928,Shout out to everyone in they bag and getting to a bag today! -Keyboard,NOT
1187814558901125120,Millions of civilians wonder the silence of the #UN due to closing Sana'a airport by coalition led by #Saudi !! #EndYemenSiege,NOT
1186837733609631749,Theres a clippers and suns game on saturday THE TICKETS ARE ONLY LIKE 30 BUCKS 😭😭😭😭,NOT
1159798884484255744,im in the biggest mood to play video games rn. AND I SHOULDNT. but i want to so bad,NOT
1185891876454522880,@USER Hell yes you did 🤣!!! Don’t worry there will be plenty just as good as this one 😎😎😎,NOT
1160410376032477184,@USER It was definitely one of my favorite things to do when my mom was in the mood to clean up after me😂,NOT
1161796451929772032,@USER LOL  He would probably think I was nuts.  🤣🕵️‍♂️😂,NOT
1162043077931995136,"Net long greed, pride, lust, sloth, envy and gluttony.   Short wrath.",NOT
1186760101312552961,watch me tweet @USER everyday to tell him to drop global shipping for his merch so I can beg my mum to let me buy it,NOT
1186526253190389761,"""The Quran absorbs sadness from the heart like a sponge. If you read the Quran while sorrowful, it will bandage you""",NOT
1155653344477810689,That was a strikeout fuck off ump,OFF
1185891567288094722,he said in his birthday live he was gonna go live this week and he did he’s so’s cute,NOT
1160178936858456064,"Another season of fantasy EPL, another season of me making terrible managerial decisions 😤",NOT
1160314062011543553,The care packages we get light our world up like you’d have no idea🇺🇸,NOT
1188665175697772544,"i do things for people &amp; expect nothing in return , that’s the difference between me and most",NOT
1155469096236044290,@USER I call that a GREAT START!!!! Make the UK great again!,NOT
1162130783013888005,@USER That's arguably the worst fake scratch to make,NOT
1161051999791505410,I woke up thinking I piddled on my underpants. That is one weird way to begin the day.,NOT
1161815196584697856,I'm still tripping on how a random as picture was posted on my ig story yesterday 🤔,NOT
1157030282895040512,i literally have a meeting and interview back to back in ten minutes and i’m out here tweeting markly baby monky... as i should be,NOT
1159312412002181121,"@USER Just saw this coming out of the concert, ily thank you I had the best time",NOT
1161252583408881664,@USER @USER I watch with HUBBY we both love cricket the shirt would be a bonus count me in please,NOT
1161762296571531265,"@USER My son did the maths exam in June and said the second paper was ""impossible"".",NOT
1158203459792973825,im so happy and excited that 4 of my closest friends are coming up for my bday like true love 💕🌸💓♌️💕🎉✨,NOT
1161028264137232386,"i am here to confirm that anwaar and i aren't friends anymore, she's a bitch",NOT
1156583291618779136,"Any one can get it, the hard part is keeping it.",NOT
1157868485202124800,@USER @USER 😂 😂  joker 🃏 of @USER,NOT
1155576122102427656,"The way dem dey serve rice for party ds days no make sense at all, who came up with the idea of that useless spoon those caterer use??",NOT
1188284629817659397,@USER @USER Where are the graphics,NOT
1161373087020941312,I’ll be at home for hours and then when I’m heading out the door my grandpa decides to ask me 100 questions,NOT
1186985983431962624,back after a marvelous retreat 💫🤘  had some major realizations 🙏💗,NOT
1156688861818494976,Please pray for a safe arrival for baby Charleigh she’s coming soon! 💜,NOT
1186789918586167313,@USER But it's good for you abi... Where's the food self let me join you 😂,NOT
1156748991901708288,¡ I just need friends ! I don't wanna be in a relationship yet...,NOT
1158846802113781762,"Climb the mountain so you can see the world, not so the world can see you.",NOT
1188077690063974400,kendall and i were teasing each other about being super strong aerialists &amp; hannah tried to join but we kicked her out lmaoo,NOT
1158639196740804610,@USER ❤ She's in my prayers together with your family,NOT
1160455914446438400,@USER Please post more pictures of your self,NOT
897882491314458626,Have decided to consolidate some of my Twitter threads into one place:,NOT
1187949429082357761,"@USER In his defense, you all have pretty identical pics 😂  Sorry had to lol",NOT
1158406173898366976,@USER @USER @USER You're missing the point. I pointed out your exaggeration.,NOT
1156343650357567488,"Do different to get different but I know I know, easier said than done. Just put yo mind to it and achieve",NOT
1159173928948031493,The concept of a revenge body is trash. Your body is not a weapon to hurt other people with it. Or an ornament to alter for their approval.,NOT
1186110042740801541,@USER Ok. Alshon was falling down already and the ball just went over his hands but sure.,NOT
1156336679726342147,"[356] The condition in Colombo is currently Partly cloudy, and the temperature is 26°C. ☀ ⛅ ☁ #SriLanka #Colombo #LKA",NOT
1187136541187018752,@USER @USER ahhh i wish my artist had a twitter so i could tag her but honestly she’s the best,NOT
1159484737230200832,How do you create a culture of experimentation: it starts with leadership experimenting. #modernagile @USER #agile2019 #stalwarts,NOT
1159735701296074753,I have one Dribbble invite to give away! Is anyone interested? #dribbble 🏀,NOT
1188291408668610560,@USER @USER I dont understand and you can go to be rude in your house please. Buy a life....,NOT
1186631703978229762,@USER No-   He also didn’t receive a “letter” at the Bush funeral,NOT
1157740915894546433,imagine receiving love and attention ? could never be me.,NOT
1187635629141741568,@USER @USER What is your way of life? What would you lose if trump were not president?,NOT
1161813525578358784,@USER @USER I’m not saying sexuality is a choice you both completely miss my point and most male fc pretend to be gay,NOT
1159920766709850112,"@USER If Canada is any indicator, personal drone use may become severly restricted in many countries soon.",NOT
1159540411221860352,Once you deal with a toxic nigga he will always fuck up your vibe!suh leave that shit to the next bitch,OFF
1159226261803347976,"@USER @USER Funnily enough, that’s just what they told me!",NOT
1161103363968327682,Okay but honestly even though I wasn't sure Sasha was coming back y'all really thought she was going to AEW 😂😂😂😂😂,NOT
1160860785519804417,@USER to feel the joy.   I know I did.,NOT
1161650011018596353,@USER So sorry for any concerns and inconveniences you have encountered. Kindly DM us if assistance is required please.,NOT
1186384889257566208,@USER Definitely living her best life!👌🏼,NOT
1162251067351945216,@USER IT'S THE ONE. THAT I HAVEN'T SEEN. i'll watch it when i'm free. omg.,NOT
1161380317015498752,"why do so many of them not realise the world has differences everywhere &amp; the american way isn't always the ""correct way""",NOT
1162187641195864064,"#AjithKumar and @USER should feel ashamed because of #Nkp , @USER banned all Tamil movies in their prestigious cinema....",NOT
1186104099684536321,@USER i swear Cedrick reminded me of @USER so sweet charmed &amp; nice. only difference he's a bit more nimble 😂,NOT
1188597608807354368,@USER @USER And who decides 30 days is OK?,NOT
1158097843560833027,@USER Early Cory Booker could talk faith and integrity. Sen Booker will sell what is left of his soul for approval from progressive.,NOT
1157304846531354626,When I start school it’s gone be fuck everybody 🤷🏾‍♀️ worried bout me and me only,NOT
1161195243674505217,@USER @USER @USER @USER @USER @USER @USER Delighted to be working with you! 🤩😃,NOT
1155579852638052358,your blessings are about to multiply.,NOT
1187546023104827394,@USER @USER Broo i thought that was toothless from how to train a dragon.,NOT
1160125313067696129,"Just because I don't start the conversation, doesn't mean I'm not dying to speak to you 💔💘",NOT
1156287263929774080,"@USER And suspenders.. Plymouth strip what s run ashore that was, those were the days🤣",NOT
1160307490170572800,@USER @USER Maybe in India but porkistani know him very well and they will never forget him 💪,NOT
1156271902542958593,@USER That would be one night down the Lamb!,NOT
